idArticle;idFacture;idVendeur;idTime;qte;totHT;totRemise
5269;NA;14;90838;3;9,945;,000
5269;NA;14;92132;-2;-6,630;,000
5269;NA;14;92149;2;6,630;,000
5269;NA;14;92322;1;3,315;,000
5269;NA;14;97453;9;29,835;,000
5269;NA;14;100314;1;3,315;,000
5269;NA;14;108414;9;29,835;,000
5269;NA;14;113830;9;29,835;,000
5269;NA;14;114419;1;3,315;,000
5269;NA;14;114516;1;3,315;,000
5269;NA;14;117327;1;3,315;,000
5269;NA;14;121931;2;6,630;,000
5269;NA;14;122905;3;9,945;,000
5269;NA;14;123047;2;6,630;,000
5269;NA;14;133996;2;6,630;,000
5269;NA;14;137408;1;3,315;,000
5269;NA;14;143009;1;3,315;,000
5269;NA;14;143652;11;35,937;1,462
5269;NA;14;146018;1;3,315;,000
5269;NA;14;147513;1;3,315;,000
5269;NA;14;152499;9;29,835;,000
5269;NA;14;154169;6;19,890;,000
5269;NA;15;55942;4;13,260;,000
5269;NA;15;106343;7;23,205;,000
5269;NA;15;116656;6;19,890;,000
5269;NA;15;128182;4;13,260;,000
5269;NA;15;143143;7;23,135;,316
5269;NA;21;2415;3;9,945;,000
5269;NA;21;10353;7;23,205;,000
5269;NA;21;26380;4;13,260;,000
5269;NA;21;48335;5;16,575;,000
5269;NA;21;53609;2;6,630;,000
5269;NA;21;57440;1;3,315;,000
5269;NA;21;63481;1;2,984;10,000
5269;NA;21;66398;3;9,934;,112
5269;NA;21;72176;2;6,630;,000
5269;NA;21;89832;9;29,790;,139
5269;NA;21;94654;1;3,315;,000
5269;NA;21;104178;2;6,630;,000
5269;NA;22;16686;2;6,630;,000
5269;NA;22;24892;2;6,630;,000
5269;NA;22;26695;3;9,945;,000
5269;NA;22;39539;3;9,945;,000
5269;NA;22;42560;2;6,630;,000
5269;NA;22;46859;5;16,575;,000
5269;NA;22;61985;5;16,575;,000
5269;NA;22;77124;2;6,630;,000
5269;NA;22;90974;3;9,945;,000
5269;NA;22;92778;1;3,315;,000
5269;NA;22;98715;2;6,630;,000
5269;NA;22;100743;1;3,315;,000
5269;NA;22;147710;2;6,630;,000
5269;NA;23;69559;7;23,205;,000
5269;NA;23;99528;3;9,945;,000
5269;NA;23;115415;9;29,835;,000
5269;NA;32;10234;1;3,315;,000
5269;NA;32;14344;1;3,315;,000
5269;NA;32;44453;1;3,315;,000
5269;NA;32;54921;14;46,410;,000
5269;NA;32;71039;1;3,315;,000
5269;NA;32;73486;2;6,630;,000
5269;NA;32;73844;1;3,315;,000
5269;NA;32;128470;1;3,315;,000
5269;NA;32;128631;1;3,315;,000
5269;NA;32;131495;2;6,630;,000
5269;NA;32;135498;1;3,315;,000
5269;NA;32;135519;1;3,315;,000
5273;NA;12;99609;1;3,315;,000
5273;NA;12;100868;1;3,315;,000
5273;NA;14;59447;1;3,000;9,510
5273;NA;21;69789;1;3,315;,000
5273;NA;22;11505;1;3,315;,000
5273;NA;22;159127;1;3,315;,000
5273;NA;23;91228;1;3,315;,000
5273;NA;32;151468;1;3,315;,000
5275;NA;14;59447;2;5,999;9,510
5275;NA;22;15639;1;3,315;,000
5276;NA;12;29527;1;3,315;,000
5276;NA;12;114226;1;3,315;,000
5276;NA;14;53358;1;3,315;,000
5276;NA;14;87811;1;3,315;,000
5276;NA;14;96951;1;3,315;,000
5276;NA;14;101079;1;3,315;,000
5276;NA;14;109917;1;3,315;,000
5276;NA;14;111001;1;3,315;,000
5276;NA;14;127505;1;3,315;,000
5276;NA;14;141668;1;3,297;,557
5276;NA;15;81861;1;3,315;,000
5276;NA;21;85013;1;3,315;,000
5276;NA;21;108969;1;3,315;,000
5276;NA;21;119641;1;3,273;1,259
5276;NA;22;127377;2;6,630;,000
5276;NA;22;144910;1;3,315;,000
5276;NA;23;149440;1;3,315;,000
5276;NA;32;3073;1;3,315;,000
5276;NA;32;3606;1;3,315;,000
5276;NA;32;19435;1;3,315;,000
5276;NA;32;69610;1;3,315;,000
5276;NA;32;90745;1;3,315;,000
5276;NA;32;120060;1;3,309;,175
5276;NA;32;138255;1;3,315;,000
5276;NA;32;142822;1;3,315;,000
5278;NA;12;68593;2;6,630;,000
5278;NA;12;105932;2;6,630;,000
5278;NA;12;111290;3;9,945;,000
5278;NA;12;116783;1;3,315;,000
5278;NA;12;118038;1;3,315;,000
5278;NA;12;126955;1;3,315;,000
5278;NA;12;133912;1;3,315;,000
5278;NA;12;134217;2;5,968;10,000
5278;NA;12;140529;1;3,315;,000
5278;NA;12;147458;1;3,315;,000
5278;NA;14;2069;1;3,315;,000
5278;NA;14;21250;1;3,315;,000
5278;NA;14;32086;2;6,630;,000
5278;NA;14;38652;1;3,315;,000
5278;NA;14;41158;1;3,315;,000
5278;NA;14;67065;5;16,575;,000
5278;NA;14;86615;2;6,004;9,456
5278;NA;14;87521;1;3,315;,000
5278;NA;14;92817;1;3,315;,000
5278;NA;14;100585;1;3,315;,000
5278;NA;14;103192;1;3,315;,000
5278;NA;14;103598;2;6,630;,000
5278;NA;14;108307;1;3,315;,000
5278;NA;14;115043;1;3,315;,000
5278;NA;14;119448;1;3,315;,000
5278;NA;14;121988;2;6,630;,000
5278;NA;14;124063;1;3,315;,000
5278;NA;14;127505;1;3,315;,000
5278;NA;14;129120;7;23,205;,000
5278;NA;14;130056;5;16,575;,000
5278;NA;14;135837;1;3,315;,000
5278;NA;14;141668;1;3,297;,557
5278;NA;14;154989;2;6,630;,000
5278;NA;14;157316;1;3,315;,000
5278;NA;15;38;1;3,315;,000
5278;NA;15;2378;2;6,630;,000
5278;NA;15;8051;5;16,575;,000
5278;NA;15;42654;6;19,890;,000
5278;NA;15;44847;1;3,315;,000
5278;NA;15;51528;7;23,205;,000
5278;NA;15;75820;1;3,315;,000
5278;NA;15;76320;1;3,315;,000
5278;NA;15;145122;1;3,315;,000
5278;NA;21;22426;2;6,630;,000
5278;NA;21;32692;1;3,315;,000
5278;NA;21;57498;1;3,315;,000
5278;NA;21;83372;1;3,315;,000
5278;NA;21;102004;1;3,315;,000
5278;NA;21;117475;1;3,315;,000
5278;NA;22;564;1;3,315;,000
5278;NA;22;44590;1;3,315;,000
5278;NA;22;50313;2;6,630;,000
5278;NA;22;55270;1;3,315;,000
5278;NA;22;58051;2;6,630;,000
5278;NA;22;71059;2;6,630;,000
5278;NA;22;89690;1;3,315;,000
5278;NA;22;94547;1;3,315;,000
5278;NA;22;119089;1;3,315;,000
5278;NA;22;121305;1;3,315;,000
5278;NA;22;143705;2;6,630;,000
5278;NA;22;147952;2;6,630;,000
5278;NA;23;72766;1;3,315;,000
5278;NA;23;153546;1;3,315;,000
5278;NA;32;45355;1;3,315;,000
5278;NA;32;81905;1;3,197;3,572
5278;NA;32;85780;1;3,315;,000
5278;NA;32;91453;1;3,315;,000
5278;NA;32;93398;1;3,315;,000
5278;NA;32;110548;2;6,630;,000
5278;NA;32;118586;2;6,630;,000
5278;NA;32;129811;1;3,315;,000
5278;NA;32;141096;1;3,315;,000
5278;NA;32;141517;1;3,315;,000
5278;NA;32;141950;3;9,945;,000
5278;NA;32;147006;1;3,315;,000
5278;NA;32;156495;1;3,315;,000
5278;NA;32;159716;1;3,315;,000
5285;NA;12;98091;2;6,630;,000
5285;NA;14;18391;2;6,630;,000
5285;NA;14;109442;2;6,630;,000
5285;NA;21;127908;2;6,630;,000
5285;NA;21;149819;2;6,630;,000
5285;NA;22;43038;2;6,630;,000
5285;NA;22;127865;2;6,630;,000
5285;NA;22;129536;1;3,315;,000
5285;NA;23;106994;2;6,630;,000
5285;NA;23;149088;2;6,630;,000
5285;NA;32;23318;2;6,630;,000
5285;NA;32;53511;2;6,630;,000
5285;NA;32;66160;2;6,630;,000
5285;NA;32;93462;1;3,315;,000
5285;NA;32;110059;2;6,630;,000
5287;NA;14;150982;1;3,315;,000
5288;NA;12;12579;7;23,205;,000
5288;NA;12;26646;1;3,315;,000
5288;NA;12;41411;3;9,945;,000
5288;NA;12;108316;13;43,095;,000
5288;NA;12;111290;3;9,945;,000
5288;NA;12;116783;1;3,315;,000
5288;NA;12;144483;1;3,315;,000
5288;NA;14;652;5;16,575;,000
5288;NA;14;8344;1;3,315;,000
5288;NA;14;12174;7;23,205;,000
5288;NA;14;13196;2;6,630;,000
5288;NA;14;13842;1;3,315;,000
5288;NA;14;18648;1;3,315;,000
5288;NA;14;26668;1;3,315;,000
5288;NA;14;31524;6;19,890;,000
5288;NA;14;31578;2;6,630;,000
5288;NA;14;36358;4;13,222;,284
5288;NA;14;53358;2;6,630;,000
5288;NA;14;79751;1;3,315;,000
5288;NA;14;86615;2;6,004;9,456
5288;NA;14;87521;1;3,315;,000
5288;NA;14;89619;1;3,315;,000
5288;NA;14;90838;3;9,945;,000
5288;NA;14;92167;-2;-6,630;,000
5288;NA;14;92178;2;6,630;,000
5288;NA;14;93034;2;6,630;,000
5288;NA;14;102883;3;9,945;,000
5288;NA;14;126141;14;46,410;,000
5288;NA;14;134472;1;3,315;,000
5288;NA;14;139222;2;6,630;,000
5288;NA;14;143009;1;3,315;,000
5288;NA;14;146018;1;3,315;,000
5288;NA;14;154169;7;23,205;,000
5288;NA;15;8051;5;16,575;,000
5288;NA;15;55942;4;13,260;,000
5288;NA;15;56072;3;9,945;,000
5288;NA;15;81861;1;3,315;,000
5288;NA;15;106343;7;23,205;,000
5288;NA;15;143143;7;23,135;,316
5288;NA;21;32491;5;16,575;,000
5288;NA;21;43602;2;6,630;,000
5288;NA;21;57440;1;3,315;,000
5288;NA;21;102004;1;3,315;,000
5288;NA;21;117475;1;3,315;,000
5288;NA;22;24892;1;3,315;,000
5288;NA;22;26695;3;9,945;,000
5288;NA;22;47595;1;3,315;,000
5288;NA;22;111311;1;3,315;,000
5288;NA;32;10220;1;3,315;,000
5288;NA;32;10234;1;3,315;,000
5288;NA;32;14344;1;3,315;,000
5288;NA;32;19435;3;9,945;,000
5288;NA;32;47804;1;3,315;,000
5288;NA;32;51722;1;3,315;,000
5288;NA;32;69610;1;3,315;,000
5288;NA;32;93398;1;3,315;,000
5288;NA;32;128631;1;3,315;,000
5288;NA;32;141950;3;9,945;,000
5289;NA;12;12554;7;23,205;,000
5289;NA;12;42546;1;3,315;,000
5289;NA;12;43293;2;6,630;,000
5289;NA;12;85313;1;3,315;-,001
5289;NA;12;87281;3;9,945;,000
5289;NA;12;98341;5;16,575;,000
5289;NA;12;105761;2;6,630;,000
5289;NA;12;152327;1;3,315;,000
5289;NA;14;9375;3;9,945;,000
5289;NA;14;9643;4;13,260;,000
5289;NA;14;10752;3;9,945;,000
5289;NA;14;13449;2;6,630;,000
5289;NA;14;15614;1;3,315;,000
5289;NA;14;23833;8;26,499;,079
5289;NA;14;24157;1;3,315;,000
5289;NA;14;25018;1;3,315;,000
5289;NA;14;33057;1;3,315;,000
5289;NA;14;41993;3;9,945;,000
5289;NA;14;51297;1;3,315;,000
5289;NA;14;76609;2;6,606;,366
5289;NA;14;81321;9;29,835;,000
5289;NA;14;87635;7;23,184;,098
5289;NA;14;87852;3;9,945;,000
5289;NA;14;88667;9;29,835;,000
5289;NA;14;92132;-2;-6,630;,000
5289;NA;14;92149;2;6,630;,000
5289;NA;14;92322;1;3,315;,000
5289;NA;14;113709;1;3,315;,000
5289;NA;14;114419;1;3,315;,000
5289;NA;14;126771;-2;-6,630;,000
5289;NA;14;126786;2;6,630;,000
5289;NA;14;141188;5;16,575;,000
5289;NA;14;143652;7;22,869;1,462
5289;NA;14;147513;1;3,315;,000
5289;NA;15;116656;6;19,890;,000
5289;NA;15;128182;4;13,260;,000
5289;NA;21;26380;3;9,945;,000
5289;NA;21;66398;3;9,934;,112
5289;NA;22;24892;1;3,315;,000
5289;NA;22;31128;1;3,315;,000
5289;NA;22;39539;3;9,945;,000
5289;NA;22;47595;1;3,315;,000
5289;NA;22;72377;1;3,315;,000
5289;NA;22;108105;1;3,315;,000
5289;NA;22;147710;1;3,315;,000
5289;NA;23;101529;9;29,835;,000
5289;NA;23;102490;1;3,315;,000
5289;NA;23;115415;9;29,835;,000
5289;NA;32;71039;1;3,315;,000
5289;NA;32;128470;1;3,315;,000
5289;NA;32;135498;1;3,315;,000
5290;NA;32;44453;1;3,315;,000
5291;NA;12;9483;1;3,315;,000
5291;NA;12;14062;3;9,945;,000
5291;NA;12;41013;1;3,315;,000
5291;NA;12;42520;1;3,315;,000
5291;NA;12;42638;1;3,315;,000
5291;NA;12;100868;1;3,315;,000
5291;NA;12;118038;1;3,315;,000
5291;NA;14;10895;5;16,575;,000
5291;NA;14;14238;4;13,260;,000
5291;NA;14;24793;7;23,205;,000
5291;NA;14;30770;1;3,315;,000
5291;NA;14;31589;1;3,315;,000
5291;NA;14;35493;1;3,315;,000
5291;NA;14;39120;1;3,315;,000
5291;NA;14;39597;1;3,315;,000
5291;NA;14;56341;1;3,315;,000
5291;NA;14;60674;3;9,945;,000
5291;NA;14;87635;1;3,312;,098
5291;NA;14;96951;1;3,315;,000
5291;NA;14;97309;1;3,315;,000
5291;NA;14;108307;1;3,315;,000
5291;NA;14;116501;1;3,315;,000
5291;NA;15;42654;1;3,315;,000
5291;NA;15;75352;2;6,630;,000
5291;NA;21;69789;1;3,315;,000
5291;NA;21;83372;1;3,315;,000
5291;NA;21;97068;2;6,630;,000
5291;NA;21;105762;1;3,315;,000
5291;NA;21;123585;1;3,315;,000
5291;NA;22;15828;1;3,315;,000
5291;NA;22;31768;1;3,315;,000
5291;NA;22;32566;2;6,630;,000
5291;NA;22;45720;1;3,315;,000
5291;NA;22;48885;1;3,315;,000
5291;NA;22;80821;1;3,315;,000
5291;NA;22;122924;1;3,315;,000
5291;NA;22;128038;1;3,315;,000
5291;NA;22;132772;4;13,260;,000
5291;NA;23;41229;1;3,315;,000
5291;NA;23;52940;1;3,315;,000
5291;NA;23;149440;1;3,315;,000
5291;NA;32;42044;1;3,315;,000
5291;NA;32;47698;6;19,890;,000
5291;NA;32;113806;1;3,315;,000
5291;NA;32;138255;1;3,315;,000
5291;NA;32;141950;1;3,315;,000
5291;NA;32;141968;1;3,315;,000
5291;NA;32;148654;1;3,315;,000
5293;NA;14;41468;6;19,890;,000
5294;NA;14;81193;1;3,315;,000
5295;NA;12;111290;1;3,315;,000
5295;NA;14;9973;2;6,630;,000
5295;NA;14;10895;5;16,575;,000
5295;NA;14;10988;1;3,315;,000
5295;NA;14;27981;2;6,630;,000
5295;NA;14;29254;2;6,630;,000
5295;NA;14;29278;1;3,315;,000
5295;NA;14;30770;1;3,315;,000
5295;NA;14;56309;1;3,295;,616
5295;NA;14;76393;1;3,315;,000
5295;NA;14;87177;4;13,224;,280
5295;NA;14;93588;2;6,630;,000
5295;NA;14;94460;1;3,315;,000
5295;NA;14;94895;3;9,945;,000
5295;NA;14;97309;1;3,315;,000
5295;NA;14;97513;1;3,315;,000
5295;NA;14;110485;4;13,260;,000
5295;NA;14;110518;1;3,315;,000
5295;NA;14;112425;1;3,315;,000
5295;NA;14;113546;1;3,315;,000
5295;NA;14;113582;1;3,315;,000
5295;NA;14;116501;1;3,315;,000
5295;NA;14;116565;1;3,315;,000
5295;NA;14;131462;1;3,315;,000
5295;NA;14;140800;1;3,315;,000
5295;NA;14;152297;2;6,630;,000
5295;NA;15;75401;1;3,315;,000
5295;NA;15;81462;1;3,315;,000
5295;NA;21;29955;1;3,315;,000
5295;NA;21;84159;1;3,315;,000
5295;NA;21;93374;1;3,315;,000
5295;NA;21;105762;1;3,315;,000
5295;NA;21;123585;1;3,315;,000
5295;NA;21;130989;1;3,315;,000
5295;NA;21;151893;1;3,315;,000
5295;NA;22;12769;3;9,945;,000
5295;NA;22;71773;1;3,315;,000
5295;NA;22;127232;1;3,315;,000
5295;NA;22;137195;1;3,315;,000
5295;NA;22;149067;1;3,315;,000
5295;NA;22;152465;1;3,315;,000
5295;NA;23;101502;2;6,630;,000
5295;NA;23;132195;1;3,315;,000
5295;NA;23;138779;1;3,315;,000
5295;NA;32;14344;1;3,315;,000
5295;NA;32;38090;1;3,315;,000
5295;NA;32;69610;1;3,315;,000
5295;NA;32;78327;1;3,315;,000
5295;NA;32;93467;1;3,315;,000
5295;NA;32;108255;1;3,315;,000
5295;NA;32;113806;1;3,315;,000
5295;NA;32;122601;1;3,315;,000
5295;NA;32;122630;1;3,304;,346
5295;NA;32;123485;1;3,315;,000
5295;NA;32;127934;2;6,630;,000
5295;NA;32;129686;1;3,315;,000
5295;NA;32;130211;1;3,315;,000
5295;NA;32;141729;1;3,315;,000
5295;NA;32;144269;1;3,315;,000
5295;NA;32;144622;1;3,315;,000
5295;NA;32;150972;2;6,630;,000
5295;NA;32;159908;1;3,315;,000
5296;NA;14;151701;1;3,315;,000
5296;NA;22;13828;1;3,315;,000
5297;NA;14;56214;1;3,315;,000
5297;NA;14;78826;1;3,315;,000
5297;NA;14;87481;1;3,315;,000
5297;NA;15;126491;1;3,315;,000
5297;NA;22;30916;1;3,315;,000
530;NA;32;86269;1;17,012;,000
5300;NA;12;26933;1;3,315;,000
5302;NA;15;56102;2;6,630;,000
5304;NA;12;14312;3;9,945;,000
5304;NA;12;19363;6;19,890;,000
5304;NA;12;29751;1;3,315;,000
5304;NA;12;39947;2;6,630;,000
5304;NA;12;60059;3;9,945;,000
5304;NA;12;76288;1;3,035;8,448
5304;NA;12;87616;1;3,315;,000
5304;NA;12;94921;1;3,315;,000
5304;NA;12;98341;5;16,575;,000
5304;NA;12;115149;1;3,315;,000
5304;NA;12;126908;1;3,315;,000
5304;NA;12;127246;2;6,630;,000
5304;NA;12;139259;1;3,315;,000
5304;NA;14;10837;1;3,315;,000
5304;NA;14;17329;1;3,315;,000
5304;NA;14;17625;4;13,260;,000
5304;NA;14;23934;1;3,315;,000
5304;NA;14;26775;7;23,053;,653
5304;NA;14;41158;5;16,575;,000
5304;NA;14;50400;4;13,260;,000
5304;NA;14;56967;2;6,630;,000
5304;NA;14;66264;9;29,835;,000
5304;NA;14;66869;1;3,315;,000
5304;NA;14;67158;14;46,410;,000
5304;NA;14;77000;7;23,205;,000
5304;NA;14;79359;1;3,315;,000
5304;NA;14;92086;-2;-6,630;,000
5304;NA;14;92105;2;6,630;,000
5304;NA;14;114516;1;3,315;,000
5304;NA;14;117327;1;3,315;,000
5304;NA;14;122905;3;9,945;,000
5304;NA;14;135631;1;3,315;,000
5304;NA;14;143009;1;3,315;,000
5304;NA;14;150128;1;3,315;,000
5304;NA;14;152297;2;6,630;,000
5304;NA;14;155624;1;3,315;,000
5304;NA;21;9012;2;6,630;,000
5304;NA;21;25193;1;3,315;,000
5304;NA;21;31172;1;3,315;,000
5304;NA;21;32403;1;3,315;,000
5304;NA;21;117516;1;3,315;,000
5304;NA;21;127980;2;6,630;,000
5304;NA;21;132554;3;9,945;,000
5304;NA;22;44614;-2;-6,630;,000
5304;NA;22;72285;1;3,315;,000
5304;NA;22;90974;3;9,945;,000
5304;NA;22;98715;2;6,630;,000
5304;NA;22;102226;1;3,315;,000
5304;NA;22;136486;1;3,315;,000
5304;NA;22;143535;1;3,315;,000
5304;NA;23;115434;7;23,205;,000
5304;NA;23;140761;1;3,315;,000
5304;NA;23;145739;1;3,315;,000
5304;NA;32;44412;1;3,315;,000
5304;NA;32;80927;3;9,945;,000
5304;NA;32;87959;1;3,315;,000
5304;NA;32;106902;1;3,315;,000
5304;NA;32;129811;1;3,315;,000
5304;NA;32;131495;2;6,630;,000
5304;NA;32;135727;1;3,315;,000
5304;NA;32;147006;1;3,315;,000
5305;NA;12;34399;1;3,315;,000
5305;NA;12;46552;2;6,630;,000
5305;NA;12;48046;1;3,315;,000
5305;NA;12;84022;2;6,630;,000
5305;NA;12;88328;1;3,315;,000
5305;NA;12;111290;1;3,315;,000
5305;NA;12;127774;2;6,630;,000
5305;NA;12;142873;2;6,630;,000
5305;NA;14;26668;1;3,315;,000
5305;NA;14;53358;1;3,315;,000
5305;NA;14;55904;3;9,945;,000
5305;NA;14;61565;1;3,315;,000
5305;NA;14;74143;2;6,630;,000
5305;NA;14;74238;1;3,315;,000
5305;NA;14;83656;2;6,000;9,502
5305;NA;14;87513;2;6,630;,000
5305;NA;14;87811;1;3,315;,000
5305;NA;14;110463;2;6,630;,000
5305;NA;14;114138;1;3,315;,000
5305;NA;14;119219;1;3,315;,000
5305;NA;14;119268;1;3,315;,000
5305;NA;14;136036;1;3,315;,000
5305;NA;14;139183;2;6,630;,000
5305;NA;14;139222;1;3,315;,000
5305;NA;14;143009;1;3,315;,000
5305;NA;14;160135;2;6,630;,000
5305;NA;15;43021;1;3,315;,000
5305;NA;15;44907;1;3,315;,000
5305;NA;15;75015;2;6,630;,000
5305;NA;15;114282;1;3,315;,000
5305;NA;21;22426;2;6,630;,000
5305;NA;21;97068;2;6,630;,000
5305;NA;21;100562;2;6,630;,000
5305;NA;22;44614;1;3,315;,000
5305;NA;22;88313;1;3,315;,000
5305;NA;22;98112;5;16,575;,000
5305;NA;22;106279;1;3,315;,000
5305;NA;22;111725;1;3,315;,000
5305;NA;22;118566;1;3,315;,000
5305;NA;22;119089;1;3,315;,000
5305;NA;22;122079;2;6,630;,000
5305;NA;22;153183;1;3,315;,000
5305;NA;22;154846;2;6,630;,000
5305;NA;23;59753;1;3,315;,000
5305;NA;23;86583;2;6,630;,000
5305;NA;32;14292;4;13,260;,000
5305;NA;32;17079;2;6,630;,000
5305;NA;32;18478;1;3,315;,000
5305;NA;32;19519;1;3,315;,000
5305;NA;32;35494;2;6,630;,000
5305;NA;32;44453;1;3,315;,000
5305;NA;32;49735;1;3,315;,000
5305;NA;32;67081;1;3,315;,000
5305;NA;32;78642;2;6,630;,000
5305;NA;32;93462;1;3,315;,000
5305;NA;32;121852;2;6,630;,000
5305;NA;32;129755;1;3,315;,000
5305;NA;32;131159;2;6,630;,000
5307;NA;14;67124;5;16,575;,000
5307;NA;14;67158;3;9,945;,000
5307;NA;21;43086;1;3,315;,000
5309;NA;12;136906;1;3,315;,000
5309;NA;14;86141;1;2,984;10,000
5309;NA;14;92378;1;3,315;,000
5309;NA;22;155029;1;2,984;9,999
5309;NA;23;41087;1;3,315;,000
5309;NA;23;119935;1;2,984;10,000
5310;NA;14;67065;2;6,630;,000
5310;NA;15;780;1;3,315;,000
5315;NA;14;38976;1;3,315;,000
5315;NA;15;137401;1;3,315;,000
5315;NA;32;76754;1;3,315;,000
5315;NA;32;93386;1;3,315;,000
5315;NA;32;141517;-1;-3,315;,000
5316;NA;32;121790;4;13,260;,000
5317;NA;12;105959;1;3,315;,000
5317;NA;14;10488;1;3,315;,000
5317;NA;22;70971;1;3,315;,000
5318;NA;12;1155;1;4,000;,000
5318;NA;12;105884;1;4,000;,000
5318;NA;12;118789;2;8,000;,000
5318;NA;14;18300;2;8,000;,000
5318;NA;14;66853;2;7,507;6,166
5318;NA;14;86146;3;12,000;,000
5318;NA;14;119313;2;8,000;,000
5318;NA;14;144140;4;16,000;,000
5318;NA;15;19460;1;4,000;,000
5318;NA;15;44240;2;8,000;,000
5318;NA;15;156619;1;4,000;,000
5318;NA;21;156652;2;8,000;,000
5318;NA;22;52002;2;8,000;,000
5318;NA;22;94020;1;4,000;,000
5318;NA;23;112909;1;4,000;,000
5318;NA;32;13724;2;8,000;,000
5318;NA;32;51609;1;4,000;,000
5318;NA;32;107617;1;4,000;,000
5323;NA;12;9935;6;65,100;,000
5323;NA;14;59310;-1;-10,850;,000
5325;NA;12;83428;1;88,229;,000
5325;NA;12;98057;1;88,229;,000
5325;NA;12;116010;3;264,498;,142
5325;NA;22;98817;1;88,229;,000
5325;NA;32;35676;1;87,738;,556
533;NA;12;34450;1;2,910;,000
533;NA;14;69877;1;2,910;,000
533;NA;32;9800;1;2,910;,000
533;NA;32;32022;1;2,910;,000
5332;NA;14;32981;1;2,763;,000
5332;NA;14;142263;1;2,763;,000
5332;NA;15;889;1;2,763;,000
5332;NA;15;127364;1;2,763;,000
5332;NA;22;38198;1;2,763;,000
5332;NA;32;37071;1;2,763;,000
5333;NA;14;10492;2;5,526;,000
5333;NA;14;21808;2;5,526;,000
5333;NA;14;23934;3;8,289;,000
5333;NA;14;39597;16;44,208;,000
5333;NA;32;7511;1;2,763;,000
5333;NA;32;51637;3;8,289;,000
5339;NA;12;19203;2;6,630;,000
5339;NA;12;75434;1;3,315;,000
5339;NA;12;75436;1;3,315;,000
5339;NA;12;75963;2;6,630;,000
5339;NA;12;82422;1;2,984;10,000
5339;NA;12;84022;2;6,630;,000
5339;NA;12;95094;2;6,630;,000
5339;NA;12;140969;2;6,630;,000
5339;NA;12;152393;2;6,630;,000
5339;NA;14;13120;2;6,630;,000
5339;NA;14;13500;5;16,575;,000
5339;NA;14;26851;7;23,205;,000
5339;NA;14;34993;1;2,984;10,000
5339;NA;14;61947;2;6,630;,000
5339;NA;14;74143;2;6,630;,000
5339;NA;14;74238;1;3,315;,000
5339;NA;14;74952;1;3,315;,000
5339;NA;14;97055;2;6,630;,000
5339;NA;14;101088;2;6,630;,000
5339;NA;14;104572;2;6,630;,000
5339;NA;14;114387;2;6,630;,000
5339;NA;14;119130;2;6,630;,000
5339;NA;14;146452;7;23,205;,000
5339;NA;14;146511;7;23,205;,000
5339;NA;14;148999;7;23,205;,000
5339;NA;15;2378;2;6,630;,000
5339;NA;15;18588;2;6,630;,000
5339;NA;15;43021;1;3,315;,000
5339;NA;15;44023;2;6,630;,000
5339;NA;15;76320;1;3,315;,000
5339;NA;15;143014;2;6,630;,000
5339;NA;21;22245;2;6,630;,000
5339;NA;21;43130;2;6,630;,000
5339;NA;21;74822;2;6,630;,000
5339;NA;21;75592;1;3,315;,000
5339;NA;21;89453;1;3,315;,000
5339;NA;21;92029;2;6,630;,000
5339;NA;21;159344;2;6,630;,000
5339;NA;22;803;2;6,630;,000
5339;NA;22;18501;2;6,630;,000
5339;NA;22;31768;1;3,315;,000
5339;NA;22;37240;2;6,630;,000
5339;NA;22;39346;2;6,630;,000
5339;NA;22;48942;2;6,630;,000
5339;NA;22;79735;2;6,630;,000
5339;NA;22;88313;2;6,630;,000
5339;NA;22;98300;2;6,630;,000
5339;NA;22;119400;2;6,630;,000
5339;NA;22;122079;2;6,630;,000
5339;NA;22;143595;2;6,630;,000
5339;NA;22;154846;2;6,630;,000
5339;NA;22;159127;1;3,315;,000
5339;NA;23;30066;2;6,630;,000
5339;NA;23;115789;2;6,630;,000
5339;NA;32;12510;2;6,630;,000
5339;NA;32;14292;4;13,260;,000
5339;NA;32;17136;1;3,315;,000
5339;NA;32;19051;2;6,630;,000
5339;NA;32;49735;1;3,315;,000
5339;NA;32;50017;2;6,630;,000
5339;NA;32;53870;2;6,630;,000
5339;NA;32;67081;1;3,315;,000
5339;NA;32;89595;2;6,630;,000
5339;NA;32;94383;2;6,630;,000
5339;NA;32;111693;2;6,630;,000
5339;NA;32;113690;2;6,630;,000
5339;NA;32;131159;2;6,630;,000
5339;NA;32;143245;2;6,630;,000
5348;NA;14;10413;3;8,289;,000
5360;NA;12;104223;1;2,763;,000
5360;NA;23;129612;1;2,763;,000
5361;NA;14;119448;1;3,315;,000
5362;NA;32;53989;6;16,578;,000
5364;NA;15;152185;1;2,763;,000
5364;NA;15;152188;-1;-2,763;,000
5366;NA;23;87100;1;2,763;,000
5367;NA;14;39597;8;22,104;,000
5367;NA;23;107301;2;5,526;,000
5368;NA;22;93013;6;16,578;,000
5375;NA;21;102069;6;16,578;,000
5385;NA;14;83701;1;9,540;2,112
5386;NA;12;58846;1;2,822;,000
5386;NA;12;74046;1;2,957;,000
5386;NA;15;19146;1;2,540;10,000
5386;NA;22;155194;1;2,957;,000
5387;NA;12;47069;1;3,315;,000
5388;NA;12;160002;1;2,763;,000
5395;NA;21;145456;1;2,763;,000
5396;NA;14;655;5;13,815;,000
5397;NA;14;39280;2;5,526;,000
